id,attack_cat
6542,Fuzzers
6543,Normal
6544,Generic
6545,Fuzzers
6546,Generic
6547,Generic
6548,Reconnaissance
6549,Generic
6550,Reconnaissance
6551,Normal
6552,Generic
6553,Fuzzers
6554,Normal
6555,DoS
6556,Reconnaissance
6557,DoS
6558,DoS
6559,Fuzzers
6560,Normal
6561,Normal
6562,Fuzzers
6563,DoS
6564,Exploits
6565,DoS
6566,DoS
6567,Exploits
6568,Normal
6569,Fuzzers
6570,Fuzzers
6571,Exploits
6572,Generic
6573,Fuzzers
6574,DoS
6575,Fuzzers
6576,Fuzzers
6577,Normal
6578,Normal
6579,Normal
6580,Exploits
6581,Exploits
6582,Fuzzers
6583,Reconnaissance
6584,Generic
6585,Fuzzers
6586,Exploits
6587,Fuzzers
6588,Fuzzers
6589,DoS
6590,Generic
6591,Normal
6592,Fuzzers
6593,Exploits
6594,Fuzzers
6595,Fuzzers
6596,Fuzzers
6597,Fuzzers
6598,Generic
6599,Exploits
6600,Generic
6601,Normal
6602,Normal
6603,Fuzzers
6604,Normal
6605,DoS
6606,DoS
6607,DoS
6608,Reconnaissance
6609,Normal
6610,Normal
6611,Generic
6612,DoS
6613,DoS
6614,Normal
6615,Generic
6616,Generic
6617,Reconnaissance
6618,Reconnaissance
6619,Generic
6620,DoS
6621,Analysis
6622,DoS
6623,Fuzzers
6624,Fuzzers
6625,Reconnaissance
6626,DoS
6627,Exploits
6628,DoS
6629,Generic
6630,Normal
6631,Exploits
6632,Generic
6633,Generic
6634,Fuzzers
6635,Exploits
6636,Generic
6637,Fuzzers
6638,Generic
6639,Fuzzers
6640,Generic
6641,Exploits
6642,Generic
6643,Generic
6644,Generic
6645,DoS
6646,Reconnaissance
6647,Fuzzers
6648,Fuzzers
6649,Exploits
6650,Exploits
6651,DoS
6652,Reconnaissance
6653,Normal
6654,Exploits
6655,Generic
6656,DoS
6657,Reconnaissance
6658,DoS
6659,Reconnaissance
6660,Fuzzers
6661,DoS
6662,Normal
6663,Exploits
6664,Generic
6665,Generic
6666,Exploits
6667,Exploits
6668,DoS
6669,Fuzzers
6670,Normal
6671,Normal
6672,Reconnaissance
6673,DoS
6674,Fuzzers
6675,Normal
6676,DoS
6677,Fuzzers
6678,Reconnaissance
6679,Normal
6680,Generic
6681,Fuzzers
6682,Fuzzers
6683,Generic
6684,Exploits
6685,DoS
6686,Fuzzers
6687,Normal
6688,Exploits
6689,Exploits
6690,Normal
6691,DoS
6692,Normal
6693,Fuzzers
6694,Normal
6695,DoS
6696,Exploits
6697,Reconnaissance
6698,Normal
6699,Generic
6700,Fuzzers
6701,Fuzzers
6702,Fuzzers
6703,DoS
6704,Normal
6705,Generic
6706,Fuzzers
6707,Fuzzers
6708,Fuzzers
6709,Generic
6710,Generic
6711,Exploits
6712,Fuzzers
6713,Generic
6714,Normal
6715,Generic
6716,DoS
6717,Fuzzers
6718,Exploits
6719,Generic
6720,Generic
6721,Fuzzers
6722,Normal
6723,Generic
6724,Fuzzers
6725,Generic
6726,Generic
6727,DoS
6728,Exploits
6729,Generic
6730,Fuzzers
6731,Normal
6732,Normal
6733,Generic
6734,Fuzzers
6735,Normal
6736,DoS
6737,Normal
6738,Generic
6739,Fuzzers
6740,Exploits
6741,Generic
6742,Generic
6743,Generic
6744,Fuzzers
6745,Exploits
6746,Exploits
6747,Generic
6748,DoS
6749,DoS
6750,DoS
6751,Exploits
6752,Normal
6753,Reconnaissance
6754,Fuzzers
6755,DoS
6756,Normal
6757,Normal
6758,Fuzzers
6759,Generic
6760,Generic
6761,Generic
6762,Normal
6763,Normal
6764,Generic
6765,DoS
6766,DoS
6767,Exploits
6768,Fuzzers
6769,DoS
6770,Generic
6771,Normal
6772,DoS
6773,Generic
6774,Generic
6775,DoS
6776,Normal
6777,Fuzzers
6778,Fuzzers
6779,DoS
6780,Generic
6781,Exploits
6782,Fuzzers
6783,Normal
6784,Fuzzers
6785,Fuzzers
6786,Normal
6787,Exploits
6788,Fuzzers
6789,Fuzzers
6790,Normal
6791,Normal
6792,Normal
6793,Exploits
6794,Exploits
6795,Reconnaissance
6796,Reconnaissance
6797,Exploits
6798,DoS
6799,DoS
6800,Generic
6801,Reconnaissance
6802,Generic
6803,DoS
6804,Fuzzers
6805,Exploits
6806,Fuzzers
6807,Exploits
6808,DoS
6809,Fuzzers
6810,Exploits
6811,Fuzzers
6812,Fuzzers
6813,Exploits
6814,Generic
6815,Normal
6816,DoS
6817,Generic
6818,Fuzzers
6819,DoS
6820,Generic
6821,Generic
6822,DoS
6823,Fuzzers
6824,DoS
6825,Normal
6826,Generic
6827,DoS
6828,DoS
6829,Generic
6830,Fuzzers
6831,Normal
6832,DoS
6833,Fuzzers
6834,Exploits
6835,Exploits
6836,DoS
6837,Fuzzers
6838,Exploits
6839,Normal
6840,Fuzzers
6841,Fuzzers
6842,Normal
6843,DoS
6844,Normal
6845,DoS
6846,Generic
6847,Generic
6848,Exploits
6849,DoS
6850,DoS
6851,Fuzzers
6852,Normal
6853,Generic
6854,DoS
6855,Generic
6856,DoS
6857,Generic
6858,DoS
6859,Reconnaissance
6860,DoS
6861,Normal
6862,DoS
6863,Fuzzers
6864,Exploits
6865,DoS
6866,DoS
6867,Generic
6868,Generic
6869,Fuzzers
6870,DoS
6871,Fuzzers
6872,Fuzzers
6873,DoS
6874,DoS
6875,DoS
6876,Normal
6877,Fuzzers
6878,Reconnaissance
6879,DoS
6880,Reconnaissance
6881,Reconnaissance
6882,DoS
6883,Exploits
6884,Reconnaissance
6885,Exploits
6886,DoS
6887,DoS
6888,Fuzzers
6889,Generic
6890,DoS
6891,Generic
6892,DoS
6893,Normal
6894,DoS
6895,Exploits
6896,Exploits
6897,Generic
6898,Generic
6899,Fuzzers
6900,Generic
6901,DoS
6902,Generic
6903,DoS
6904,DoS
6905,Fuzzers
6906,Normal
6907,DoS
6908,Generic
6909,Exploits
6910,Reconnaissance
6911,Fuzzers
6912,Exploits
6913,Exploits
6914,Normal
6915,Fuzzers
6916,DoS
6917,Fuzzers
6918,Normal
6919,Fuzzers
6920,Fuzzers
6921,Fuzzers
6922,Generic
6923,Normal
6924,Shellcode
6925,Exploits
6926,Normal
6927,Reconnaissance
6928,DoS
6929,Normal
6930,Reconnaissance
6931,Normal
6932,Normal
6933,Exploits
6934,DoS
6935,Reconnaissance
6936,DoS
6937,DoS
6938,Fuzzers
6939,DoS
6940,Fuzzers
6941,Generic
6942,Fuzzers
6943,Normal
6944,Fuzzers
6945,Fuzzers
6946,Normal
6947,Normal
6948,Generic
6949,DoS
6950,Normal
6951,Exploits
6952,Exploits
6953,Exploits
6954,Reconnaissance
6955,Normal
6956,Generic
6957,Exploits
6958,DoS
6959,Normal
6960,Fuzzers
6961,Fuzzers
6962,Generic
6963,Fuzzers
6964,Normal
6965,Fuzzers
6966,Normal
6967,Exploits
6968,Normal
6969,DoS
6970,Fuzzers
6971,Fuzzers
6972,Generic
6973,Normal
6974,Normal
6975,Reconnaissance
6976,Normal
6977,Exploits
6978,Normal
6979,Generic
6980,Exploits
6981,Reconnaissance
6982,Reconnaissance
6983,DoS
6984,Exploits
6985,DoS
6986,Fuzzers
6987,Generic
6988,Fuzzers
6989,Reconnaissance
6990,Fuzzers
6991,DoS
6992,Fuzzers
6993,DoS
6994,Fuzzers
6995,Generic
6996,Fuzzers
6997,Generic
6998,Generic
6999,DoS
7000,Normal
7001,Generic
7002,Fuzzers
7003,Normal
7004,Normal
7005,Generic
7006,Generic
7007,Fuzzers
7008,Fuzzers
7009,DoS
7010,Exploits
7011,Fuzzers
7012,Normal
7013,Fuzzers
7014,Reconnaissance
7015,Fuzzers
7016,DoS
7017,DoS
7018,Generic
7019,Fuzzers
7020,Generic
7021,Generic
7022,Fuzzers
7023,Fuzzers
7024,Normal
7025,DoS
7026,Normal
7027,Reconnaissance
7028,Normal
7029,Fuzzers
7030,Generic
7031,Fuzzers
7032,DoS
7033,DoS
7034,DoS
7035,Exploits
7036,Fuzzers
7037,Exploits
7038,DoS
7039,DoS
7040,Fuzzers
7041,DoS
7042,DoS
7043,Normal
7044,Normal
7045,Normal
7046,DoS
7047,Exploits
7048,Generic
7049,DoS
7050,Fuzzers
7051,Normal
7052,DoS
7053,Fuzzers
7054,DoS
7055,Normal
7056,Exploits
7057,Fuzzers
7058,DoS
7059,Fuzzers
7060,Normal
7061,Exploits
7062,Normal
7063,DoS
7064,DoS
7065,Normal
7066,Fuzzers
7067,Reconnaissance
7068,Exploits
7069,Exploits
7070,Reconnaissance
7071,Fuzzers
7072,Fuzzers
7073,DoS
7074,Generic
7075,Generic
7076,Exploits
7077,Normal
7078,Generic
7079,DoS
7080,Fuzzers
7081,Normal
7082,Fuzzers
7083,Normal
7084,Normal
7085,Exploits
7086,Fuzzers
7087,Fuzzers
7088,DoS
7089,Normal
7090,Normal
7091,DoS
7092,Normal
7093,Normal
7094,Generic
7095,Fuzzers
7096,Generic
7097,DoS
7098,Normal
7099,Fuzzers
7100,Fuzzers
7101,DoS
7102,Exploits
7103,Normal
7104,Generic
7105,Normal
7106,Fuzzers
7107,DoS
7108,Generic
7109,Normal
7110,Exploits
7111,Normal
7112,Generic
7113,DoS
7114,Generic
7115,Normal
7116,Exploits
7117,Normal
7118,Fuzzers
7119,Exploits
7120,Reconnaissance
7121,Fuzzers
7122,Normal
7123,Generic
7124,Fuzzers
7125,Reconnaissance
7126,Fuzzers
7127,Normal
7128,Normal
7129,DoS
7130,Fuzzers
7131,Fuzzers
7132,DoS
7133,DoS
7134,Exploits
7135,Generic
7136,Generic
7137,Reconnaissance
7138,DoS
7139,Fuzzers
7140,DoS
7141,Reconnaissance
7142,DoS
7143,Normal
7144,DoS
7145,Exploits
7146,Generic
7147,Generic
7148,Normal
7149,Exploits
7150,Reconnaissance
7151,Generic
7152,Generic
7153,Exploits
7154,Reconnaissance
7155,Normal
7156,Generic
7157,DoS
7158,Normal
7159,Fuzzers
7160,Exploits
7161,Exploits
7162,Generic
7163,Generic
7164,Generic
7165,Normal
7166,Normal
7167,Normal
7168,DoS
7169,DoS
7170,Normal
7171,Fuzzers
7172,Exploits
7173,DoS
7174,Normal
7175,Normal
7176,Exploits
7177,DoS
7178,Generic
7179,Fuzzers
7180,DoS
7181,Normal
7182,Exploits
7183,DoS
7184,DoS
7185,Fuzzers
7186,DoS
7187,DoS
7188,Fuzzers
7189,DoS
7190,Reconnaissance
7191,DoS
7192,Fuzzers
7193,Generic
7194,Generic
7195,Fuzzers
7196,DoS
7197,DoS
7198,Exploits
7199,Fuzzers
7200,Normal
7201,Fuzzers
7202,Exploits
7203,Reconnaissance
7204,Normal
7205,Fuzzers
7206,Normal
7207,DoS
7208,Exploits
7209,Exploits
7210,Fuzzers
7211,Generic
7212,Exploits
7213,Exploits
7214,Exploits
7215,Reconnaissance
7216,DoS
7217,Shellcode
7218,DoS
7219,Normal
7220,DoS
7221,DoS
7222,DoS
7223,Fuzzers
7224,DoS
7225,DoS
7226,Normal
7227,Fuzzers
7228,Fuzzers
7229,DoS
7230,Fuzzers
7231,Generic
7232,Exploits
7233,Fuzzers
7234,Normal
7235,Fuzzers
7236,Fuzzers
7237,DoS
7238,Fuzzers
7239,Normal
7240,Fuzzers
7241,Generic
7242,DoS
7243,Normal
7244,Generic
7245,Normal
7246,Normal
7247,Fuzzers
7248,Generic
7249,Exploits
7250,Exploits
7251,Generic
7252,Normal
7253,Fuzzers
7254,DoS
7255,DoS
7256,Generic
7257,Fuzzers
7258,DoS
7259,DoS
7260,Generic
7261,Generic
7262,Fuzzers
7263,Exploits
7264,Generic
7265,DoS
7266,Fuzzers
7267,DoS
7268,DoS
7269,Generic
7270,Reconnaissance
7271,Generic
7272,Fuzzers
7273,Normal
7274,Fuzzers
7275,DoS
7276,Reconnaissance
7277,Reconnaissance
7278,Normal
7279,Reconnaissance
7280,Generic
7281,DoS
7282,Exploits
7283,Normal
7284,Reconnaissance
7285,Analysis
7286,Fuzzers
7287,Fuzzers
7288,Normal
7289,Normal
7290,Fuzzers
7291,DoS
7292,Normal
7293,Reconnaissance
7294,DoS
7295,Exploits
7296,Exploits
7297,Reconnaissance
7298,DoS
7299,Generic
7300,Normal
7301,DoS
7302,Generic
7303,DoS
7304,Fuzzers
7305,Normal
7306,Reconnaissance
7307,Generic
7308,Normal
7309,Normal
7310,Generic
7311,Exploits
7312,DoS
7313,DoS
7314,Normal
7315,Normal
7316,Fuzzers
7317,Generic
7318,Fuzzers
7319,Reconnaissance
7320,Normal
7321,DoS
7322,Fuzzers
7323,Fuzzers
7324,Fuzzers
7325,DoS
7326,DoS
7327,Generic
7328,Normal
7329,DoS
7330,Fuzzers
7331,Fuzzers
7332,Generic
7333,DoS
7334,Fuzzers
7335,DoS
7336,Fuzzers
7337,DoS
7338,Normal
7339,Exploits
7340,Fuzzers
7341,Normal
7342,Generic
7343,Generic
7344,Fuzzers
7345,Fuzzers
7346,Exploits
7347,Exploits
7348,Exploits
7349,DoS
7350,Fuzzers
7351,Fuzzers
7352,Generic
7353,Fuzzers
7354,Exploits
7355,DoS
7356,Fuzzers
7357,Fuzzers
7358,Exploits
7359,DoS
7360,Exploits
7361,Fuzzers
7362,Fuzzers
7363,Exploits
7364,Exploits
7365,DoS
7366,Exploits
7367,Exploits
7368,Normal
7369,Fuzzers
7370,DoS
7371,Exploits
7372,Reconnaissance
7373,Generic
7374,Generic
7375,Generic
7376,Fuzzers
7377,Fuzzers
7378,Fuzzers
7379,DoS
7380,DoS
7381,Fuzzers
7382,Fuzzers
7383,Normal
7384,DoS
7385,Fuzzers
7386,Exploits
7387,Fuzzers
7388,Normal
7389,Exploits
7390,DoS
7391,Fuzzers
7392,Fuzzers
7393,Generic
7394,Normal
7395,Exploits
7396,DoS
7397,Reconnaissance
7398,Normal
7399,Fuzzers
7400,Fuzzers
7401,DoS
7402,Exploits
7403,DoS
7404,DoS
7405,Exploits
7406,DoS
7407,Generic
7408,Exploits
7409,Generic
7410,Normal
7411,Reconnaissance
7412,Fuzzers
7413,Reconnaissance
7414,Generic
7415,Normal
7416,DoS
7417,DoS
7418,Reconnaissance
7419,Generic
7420,Normal
7421,Reconnaissance
7422,DoS
7423,Generic
7424,Reconnaissance
7425,DoS
7426,Fuzzers
7427,DoS
7428,Normal
7429,Normal
7430,Fuzzers
7431,Generic
7432,DoS
7433,DoS
7434,Fuzzers
7435,Fuzzers
7436,Reconnaissance
7437,DoS
7438,Exploits
7439,Fuzzers
7440,Exploits
7441,Generic
7442,DoS
7443,Fuzzers
7444,Exploits
7445,Normal
7446,Normal
7447,Fuzzers
7448,DoS
7449,Reconnaissance
7450,Generic
7451,Generic
7452,Fuzzers
7453,Fuzzers
7454,Generic
7455,Normal
7456,Generic
7457,DoS
7458,Fuzzers
7459,Reconnaissance
7460,Exploits
7461,Fuzzers
7462,Fuzzers
7463,Generic
7464,Generic
7465,DoS
7466,Generic
7467,DoS
7468,Normal
7469,Fuzzers
7470,Exploits
7471,Normal
7472,Fuzzers
7473,Exploits
7474,Exploits
7475,Fuzzers
7476,Generic
7477,Reconnaissance
7478,Fuzzers
7479,Fuzzers
7480,DoS
7481,Generic
7482,Exploits
7483,DoS
7484,Fuzzers
7485,Generic
7486,Reconnaissance
7487,DoS
7488,Reconnaissance
7489,Reconnaissance
7490,Generic
7491,Fuzzers
7492,DoS
7493,Exploits
7494,DoS
7495,Fuzzers
7496,DoS
7497,Generic
7498,Backdoor
7499,Fuzzers
7500,Normal
7501,DoS
7502,Generic
7503,Fuzzers
7504,Normal
7505,Exploits
7506,Reconnaissance
7507,DoS
7508,Fuzzers
7509,DoS
7510,Normal
7511,DoS
7512,Normal
7513,Fuzzers
7514,Generic
7515,Fuzzers
7516,Fuzzers
7517,Exploits
7518,Normal
7519,Normal
7520,Generic
7521,Exploits
7522,Fuzzers
7523,Generic
7524,Fuzzers
7525,Exploits
7526,DoS
7527,DoS
7528,Fuzzers
7529,Generic
7530,DoS
7531,Generic
7532,Generic
7533,Fuzzers
7534,Fuzzers
7535,Fuzzers
7536,DoS
7537,Normal
7538,Exploits
7539,Generic
7540,Exploits
7541,DoS
7542,Fuzzers
7543,Fuzzers
7544,Normal
7545,Fuzzers
7546,DoS
7547,Fuzzers
7548,DoS
7549,Normal
7550,DoS
7551,Fuzzers
7552,Generic
7553,Generic
7554,DoS
7555,Reconnaissance
7556,DoS
7557,Normal
7558,Fuzzers
7559,Fuzzers
7560,Generic
7561,Generic
7562,Generic
7563,Generic
7564,Fuzzers
7565,Reconnaissance
7566,DoS
7567,Normal
7568,Normal
7569,DoS
7570,DoS
7571,Fuzzers
7572,Fuzzers
7573,Exploits
7574,Fuzzers
7575,Fuzzers
7576,DoS
7577,Normal
7578,Exploits
7579,Exploits
7580,Generic
7581,Reconnaissance
7582,Fuzzers
7583,Fuzzers
7584,DoS
7585,Normal
7586,Normal
7587,Fuzzers
7588,Fuzzers
7589,Generic
7590,DoS
7591,Generic
7592,Generic
7593,DoS
7594,Normal
7595,Exploits
7596,Fuzzers
7597,Fuzzers
7598,Reconnaissance
7599,Generic
7600,DoS
7601,DoS
7602,Exploits
7603,Fuzzers
7604,Reconnaissance
7605,Exploits
7606,Exploits
7607,Exploits
7608,Exploits
7609,DoS
7610,Exploits
7611,Fuzzers
7612,DoS
7613,Fuzzers
7614,DoS
7615,Normal
7616,Exploits
7617,Generic
7618,Exploits
7619,Fuzzers
7620,Exploits
7621,DoS
7622,DoS
7623,Reconnaissance
7624,Exploits
7625,Fuzzers
7626,DoS
7627,Generic
7628,DoS
7629,DoS
7630,Generic
7631,DoS
7632,Normal
7633,Fuzzers
7634,DoS
7635,DoS
7636,Normal
7637,DoS
7638,Fuzzers
7639,Exploits
7640,Normal
7641,DoS
7642,Fuzzers
7643,Reconnaissance
7644,DoS
7645,DoS
7646,DoS
7647,DoS
7648,Generic
7649,Fuzzers
7650,Reconnaissance
7651,Fuzzers
7652,Generic
7653,Normal
7654,DoS
7655,Exploits
7656,Normal
7657,Exploits
7658,DoS
7659,Fuzzers
7660,Reconnaissance
7661,Fuzzers
7662,Fuzzers
7663,DoS
7664,DoS
7665,Exploits
7666,Fuzzers
7667,DoS
7668,Fuzzers
7669,Fuzzers
7670,Fuzzers
7671,Generic
7672,Fuzzers
7673,Normal
7674,DoS
7675,Normal
7676,DoS
7677,Exploits
7678,Normal
7679,Exploits
7680,Reconnaissance
7681,Generic
7682,DoS
7683,Fuzzers
7684,Exploits
7685,Fuzzers
7686,Exploits
7687,Normal
7688,Normal
7689,Generic
7690,Normal
7691,Fuzzers
7692,Exploits
7693,DoS
7694,Normal
7695,DoS
7696,Fuzzers
7697,Generic
7698,Exploits
7699,DoS
7700,Generic
7701,Generic
7702,Exploits
7703,Generic
7704,Generic
7705,Generic
7706,Reconnaissance
7707,Generic
7708,Fuzzers
7709,Fuzzers
7710,DoS
7711,Generic
7712,Normal
7713,Reconnaissance
7714,Exploits
7715,Fuzzers
7716,Generic
7717,Exploits
7718,Generic
7719,Exploits
7720,Generic
7721,Normal
7722,Generic
7723,Generic
7724,Generic
7725,Exploits
7726,Normal
7727,Normal
7728,Generic
7729,Fuzzers
7730,Normal
7731,DoS
7732,Generic
7733,Normal
7734,Generic
7735,Reconnaissance
7736,Reconnaissance
7737,DoS
7738,Exploits
7739,Normal
7740,Fuzzers
7741,Fuzzers
7742,Fuzzers
7743,Generic
7744,Normal
7745,DoS
7746,Generic
7747,DoS
7748,Reconnaissance
7749,DoS
7750,DoS
7751,Normal
7752,DoS
7753,DoS
7754,DoS
7755,DoS
7756,DoS
7757,Exploits
7758,Reconnaissance
7759,Exploits
7760,DoS
7761,Reconnaissance
7762,DoS
7763,Generic
7764,Generic
7765,Exploits
7766,Fuzzers
7767,Generic
7768,Generic
7769,Normal
7770,Generic
7771,DoS
7772,DoS
7773,Fuzzers
7774,Fuzzers
7775,DoS
7776,Fuzzers
7777,Normal
7778,Generic
7779,DoS
7780,Reconnaissance
7781,DoS
7782,Exploits
7783,Fuzzers
7784,Normal
7785,Normal
7786,Generic
7787,Fuzzers
7788,Fuzzers
7789,Fuzzers
7790,Fuzzers
7791,Generic
7792,Generic
7793,Generic
7794,Normal
7795,Exploits
7796,Generic
7797,Generic
7798,DoS
7799,DoS
7800,Normal
7801,Fuzzers
7802,Exploits
7803,Generic
7804,Exploits
7805,DoS
7806,Exploits
7807,Fuzzers
7808,Reconnaissance
7809,DoS
7810,DoS
7811,Fuzzers
7812,Exploits
7813,DoS
7814,Generic
7815,Generic
7816,Exploits
7817,DoS
7818,Fuzzers
7819,Fuzzers
7820,Fuzzers
7821,Generic
7822,DoS
7823,Generic
7824,Normal
7825,Normal
7826,DoS
7827,Normal
7828,Generic
7829,Exploits
7830,DoS
7831,Generic
7832,DoS
7833,Normal
7834,Exploits
7835,Exploits
7836,Generic
7837,DoS
7838,Reconnaissance
7839,DoS
7840,Fuzzers
7841,Fuzzers
7842,Fuzzers
7843,Exploits
7844,Normal
7845,Normal
7846,Exploits
7847,Reconnaissance
7848,Fuzzers
7849,Fuzzers
7850,Reconnaissance
7851,Exploits
7852,Fuzzers
7853,Normal
7854,Normal
7855,Generic
7856,Exploits
7857,Reconnaissance
7858,DoS
7859,DoS
7860,Fuzzers
7861,DoS
7862,Fuzzers
7863,DoS
7864,Normal
7865,Exploits
7866,Reconnaissance
7867,DoS
7868,DoS
7869,Fuzzers
7870,Generic
7871,Normal
7872,Exploits
7873,DoS
7874,DoS
7875,Generic
7876,Normal
7877,Fuzzers
7878,Generic
7879,Fuzzers
7880,DoS
7881,Normal
7882,Normal
7883,Exploits
7884,Exploits
7885,Normal
7886,Generic
7887,Fuzzers
7888,Exploits
7889,Exploits
7890,Reconnaissance
7891,Exploits
7892,Normal
7893,Generic
7894,DoS
7895,Normal
7896,Fuzzers
7897,Shellcode
7898,Fuzzers
7899,Reconnaissance
7900,Generic
7901,Generic
7902,Reconnaissance
7903,Fuzzers
7904,Generic
7905,Normal
7906,Fuzzers
7907,Normal
7908,Fuzzers
7909,Fuzzers
7910,Fuzzers
7911,Normal
7912,DoS
7913,Generic
7914,Shellcode
7915,Exploits
7916,Fuzzers
7917,Normal
7918,DoS
7919,Fuzzers
7920,DoS
7921,Reconnaissance
7922,Normal
7923,Normal
7924,Generic
7925,Fuzzers
7926,DoS
7927,DoS
7928,Fuzzers
7929,Fuzzers
7930,Exploits
7931,Generic
7932,DoS
7933,Fuzzers
7934,DoS
7935,Generic
7936,Generic
7937,DoS
7938,DoS
7939,Exploits
7940,Normal
7941,Fuzzers
7942,Fuzzers
7943,Generic
7944,Fuzzers
7945,Fuzzers
7946,Generic
7947,Normal
7948,Normal
7949,Fuzzers
7950,Fuzzers
7951,Normal
7952,DoS
7953,Fuzzers
7954,Fuzzers
7955,DoS
7956,Generic
7957,Fuzzers
7958,Generic
7959,Reconnaissance
7960,Fuzzers
7961,Fuzzers
7962,Exploits
7963,Generic
7964,Normal
7965,Fuzzers
7966,Exploits
7967,Normal
7968,Normal
7969,Fuzzers
7970,DoS
7971,DoS
7972,DoS
7973,DoS
7974,DoS
7975,Reconnaissance
7976,Generic
7977,Fuzzers
7978,Generic
7979,Reconnaissance
7980,Fuzzers
7981,Fuzzers
7982,Fuzzers
7983,Normal
7984,Generic
7985,Generic
7986,DoS
7987,Fuzzers
7988,Normal
7989,Exploits
7990,Generic
7991,DoS
7992,DoS
7993,Fuzzers
7994,Exploits
7995,Reconnaissance
7996,Fuzzers
7997,DoS
7998,Normal
7999,Generic
8000,Fuzzers
8001,DoS
8002,Generic
8003,Exploits
8004,Normal
8005,Normal
8006,Normal
8007,Fuzzers
8008,Normal
8009,Reconnaissance
8010,Exploits
8011,Reconnaissance
8012,DoS
8013,DoS
8014,Generic
8015,Reconnaissance
8016,Reconnaissance
8017,Generic
8018,Generic
8019,Normal
8020,Reconnaissance
8021,Exploits
8022,Generic
8023,Generic
8024,Generic
8025,Generic
8026,Generic
8027,DoS
8028,DoS
8029,Exploits
8030,DoS
8031,Generic
8032,Normal
8033,DoS
8034,DoS
8035,Normal
8036,Generic
8037,DoS
8038,Reconnaissance
8039,Fuzzers
8040,DoS
8041,Fuzzers
8042,Normal
8043,Reconnaissance
8044,Fuzzers
8045,Fuzzers
8046,Normal
8047,Normal
8048,DoS
8049,Generic
8050,Exploits
8051,Fuzzers
8052,Fuzzers
8053,Generic
8054,Fuzzers
8055,Normal
8056,Fuzzers
8057,DoS
8058,Normal
8059,Generic
8060,DoS
8061,Normal
8062,Normal
8063,DoS
8064,Fuzzers
8065,DoS
8066,Generic
8067,DoS
8068,Exploits
8069,Normal
8070,Fuzzers
8071,Normal
8072,Normal
8073,Generic
8074,Fuzzers
8075,Exploits
8076,DoS
8077,DoS
8078,DoS
8079,Fuzzers
8080,Normal
8081,Exploits
8082,Reconnaissance
8083,Generic
8084,Normal
8085,Exploits
8086,Generic
8087,Fuzzers
8088,Exploits
8089,Normal
8090,Normal
8091,Exploits
8092,Exploits
8093,Fuzzers
8094,Fuzzers
8095,Generic
8096,Generic
8097,Exploits
8098,DoS
8099,Fuzzers
8100,Fuzzers
8101,Fuzzers
8102,DoS
8103,Normal
8104,Exploits
8105,Fuzzers
8106,Fuzzers
8107,Fuzzers
8108,DoS
8109,Reconnaissance
8110,Fuzzers
8111,Fuzzers
8112,DoS
8113,Fuzzers
8114,Generic
8115,Generic
8116,Exploits
8117,Exploits
8118,Fuzzers
8119,Reconnaissance
8120,Generic
8121,Fuzzers
8122,Generic
8123,DoS
8124,Generic
8125,Fuzzers
8126,Fuzzers
8127,Normal
8128,DoS
8129,Reconnaissance
8130,Reconnaissance
8131,Normal
8132,Exploits
8133,Generic
8134,DoS
8135,Fuzzers
8136,Reconnaissance
8137,DoS
8138,Normal
8139,Generic
8140,DoS
8141,Generic
8142,Normal
8143,Fuzzers
8144,DoS
8145,Generic
8146,Exploits
8147,Fuzzers
8148,Exploits
8149,Reconnaissance
8150,DoS
8151,Fuzzers
8152,Fuzzers
8153,Fuzzers
8154,Exploits
8155,Fuzzers
8156,Reconnaissance
8157,Normal
8158,Normal
8159,DoS
8160,Exploits
8161,Normal
8162,DoS
8163,Exploits
8164,Normal
8165,Generic
8166,Exploits
8167,Normal
8168,Normal
8169,Exploits
8170,Exploits
8171,Generic
8172,Exploits
8173,DoS
8174,Generic
8175,Exploits
8176,Fuzzers
8177,Generic
8178,Generic
8179,Normal
8180,DoS
8181,Fuzzers
8182,Generic
8183,DoS
8184,Normal
8185,DoS
8186,Reconnaissance
8187,Normal
8188,Exploits
8189,Fuzzers
8190,Normal
8191,Reconnaissance
8192,Normal
8193,DoS
8194,Normal
8195,Normal
8196,Normal
8197,Fuzzers
8198,Reconnaissance
8199,Fuzzers
8200,Backdoor
8201,Generic
8202,Exploits
8203,Fuzzers
8204,Reconnaissance
8205,DoS
8206,Generic
8207,Fuzzers
8208,Normal
8209,DoS
8210,Generic
8211,DoS
8212,Fuzzers
8213,Generic
8214,DoS
8215,DoS
8216,Generic
8217,Reconnaissance
8218,Generic
8219,Reconnaissance
8220,Fuzzers
8221,Fuzzers
8222,Reconnaissance
8223,Fuzzers
8224,Reconnaissance
8225,Reconnaissance
8226,Normal
8227,DoS
8228,Fuzzers
8229,Generic
8230,Generic
8231,Normal
8232,Normal
8233,Fuzzers
8234,Exploits
8235,Generic
8236,DoS
8237,Reconnaissance
8238,Reconnaissance
8239,Fuzzers
8240,Normal
8241,Exploits
8242,Fuzzers
8243,Fuzzers
8244,Fuzzers
8245,Generic
8246,Fuzzers
8247,Normal
8248,DoS
8249,DoS
8250,Fuzzers
8251,Exploits
8252,Fuzzers
8253,DoS
8254,Generic
8255,Reconnaissance
8256,Reconnaissance
8257,Reconnaissance
8258,Fuzzers
8259,Fuzzers
